Label,Dst Port,Protocol,time,act_time,COUNT_instances,Timestamp_analog,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
DoS attacks-Slowloris,80,6,12.23369565,44,184,12,15/02/2018 11:00:12,81737706,8,3,928,0,230,0,116,121.8992558,0,0,0,0,11.35338934,0.134576813,8173770.6,25205492.4,79904263,2,81737704,11676814.86,30087443.34,79904292,378,80736198,40368099,55912582.16,79904265,831933,0,0,0,0,272,104,0.097874046,0.036702767,0,230,77.33333333,112.7743792,12718.06061,0,0,0,1,0,0,0,0,0,84.36363636,116,0,0,0,0,0,0,0,8,928,3,0,26883,219,5,32,1833441,0,1833441,1833441,79904263,0,79904263,79904263,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.23913043,45,184,12,15/02/2018 11:00:12,84782763,9,3,928,0,230,0,103.1111111,120.4039497,0,0,0,0,10.9456211,0.141538204,7707523.909,24293473.86,80931204,3,84782757,10597844.63,28427051.66,80931213,757,81763130,40881565,56638751.13,80931210,831920,0,0,0,0,312,104,0.106153653,0.035384551,0,230,71.38461538,110.0829524,12118.25641,0,0,0,1,0,0,0,0,0,77.33333333,103.1111111,0,0,0,0,0,0,0,9,928,3,0,26883,219,5,32,3851553,0,3851553,3851553,80931204,0,80931204,80931204,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.24456522,46,184,12,15/02/2018 11:00:12,100027636,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459320342,0.089975135,12503454.5,35353735.64,99999484,4,100027620,25006905,49995056.33,99999488,447,100027611,33342537,57726624.03,99999500,4828,0,0,0,0,168,136,0.049986186,0.039988949,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,28136,0,28136,28136,99999484,0,99999484,99999484,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.25,47,184,12,15/02/2018 11:00:12,100022725,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459441092,0.089979552,12502840.63,35353975.2,99999463,3,100022722,25005680.5,49995858.15,99999466,19,100022719,33340906.33,57728007.15,99999466,346,0,0,0,0,168,136,0.04998864,0.039990912,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,23259,0,23259,23259,99999463,0,99999463,99999463,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.25543478,48,184,12,15/02/2018 11:00:12,100022302,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459451493,0.089979933,12502787.75,35354013.5,99999505,2,100022299,25005574.75,49995955.94,99999507,34,100022297,33340765.67,57728165.31,99999508,329,0,0,0,0,168,136,0.049988852,0.039991081,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,22794,0,22794,22794,99999505,0,99999505,99999505,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.26086957,49,184,12,15/02/2018 11:00:12,100021853,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459462534,0.089980337,12502731.63,35353999.78,99999415,2,100021851,25005462.75,49995970.57,99999417,69,100021848,33340616,57728216.07,99999417,358,0,0,0,0,168,136,0.049989076,0.039991261,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,22436,0,22436,22436,99999415,0,99999415,99999415,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.26630435,50,184,12,15/02/2018 11:00:12,100021420,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459473181,0.089980726,12502677.5,35354028.48,99999432,2,100021418,25005354.5,49996054.02,99999434,76,100021414,33340471.33,57728356.03,99999434,387,0,0,0,0,168,136,0.049989292,0.039991434,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,21986,0,21986,21986,99999432,0,99999432,99999432,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.27173913,51,184,12,15/02/2018 11:00:12,100020978,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459484049,0.089981124,12502622.25,35354031.38,99999384,2,100020976,25005244,49996095.65,99999386,31,100020971,33340323.67,57728442.31,99999386,383,0,0,0,0,168,136,0.049989513,0.039991611,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,21592,0,21592,21592,99999384,0,99999384,99999384,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.27717391,52,184,12,15/02/2018 11:00:12,100020665,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459491746,0.089981405,12502583.13,35354118.27,99999560,2,100020663,25005165.75,49996265.11,99999562,35,100020659,33340219.67,57728684.76,99999562,355,0,0,0,0,168,136,0.04998967,0.039991736,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,21103,0,21103,21103,99999560,0,99999560,99999560,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.2826087,53,184,12,15/02/2018 11:00:12,100020182,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459503623,0.08998184,12502522.75,35354131.73,99999533,2,100020180,25005045,49996327.57,99999535,53,100020177,33340059,57728800.48,99999535,349,0,0,0,0,168,136,0.049989911,0.039991929,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,20647,0,20647,20647,99999533,0,99999533,99999533,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.28804348,54,184,12,15/02/2018 11:00:12,100019737,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459514566,0.08998224,12502467.13,35354146.09,99999513,1,100019736,25004934,49996388.19,99999515,62,100019732,33339910.67,57728910.72,99999514,364,0,0,0,0,168,136,0.049990133,0.039992107,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,20223,0,20223,20223,99999513,0,99999513,99999513,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.29347826,55,184,12,15/02/2018 11:00:12,100019294,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459525459,0.089982639,12502411.75,35354151.07,99999470,1,100019293,25004823.25,49996433.33,99999472,37,100019290,33339763.33,57729001.04,99999471,331,0,0,0,0,168,136,0.049990355,0.039992284,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,19823,0,19823,19823,99999470,0,99999470,99999470,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.29891304,56,184,12,15/02/2018 11:00:12,100018855,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459536254,0.089983034,12502356.88,35354163.51,99999446,1,100018854,25004713.5,49996491.13,99999449,51,100018850,33339616.67,57729107.24,99999447,341,0,0,0,0,168,136,0.049990574,0.039992459,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,19408,0,19408,19408,99999446,0,99999446,99999446,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.30434783,57,184,12,15/02/2018 11:00:12,100018383,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459547861,0.089983458,12502297.88,35354167.53,99999397,1,100018382,25004595.5,49996536.43,99999399,46,100018379,33339459.67,57729200.74,99999398,345,0,0,0,0,168,136,0.04999081,0.039992648,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,18985,0,18985,18985,99999397,0,99999397,99999397,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.30978261,58,184,12,15/02/2018 11:00:12,100017965,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.45955814,0.089983834,12502245.63,35354187.4,99999394,2,100017963,25004490.75,49996604.22,99999396,23,100017960,33339320,57729319.93,99999396,342,0,0,0,0,168,136,0.049991019,0.039992815,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,18569,0,18569,18569,99999394,0,99999394,99999394,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.31521739,59,184,12,15/02/2018 11:00:12,100017541,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459568567,0.089984216,12502192.63,35354198.28,99999368,2,100017539,25004384.75,49996657.52,99999370,61,100017537,33339179,57729419.49,99999370,361,0,0,0,0,168,136,0.049991231,0.039992985,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,18171,0,18171,18171,99999368,0,99999368,99999368,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.32065217,60,184,12,15/02/2018 11:00:12,100017329,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459573781,0.089984407,12502166.13,35354318.46,99999639,2,100017326,25004331.5,49996873.65,99999641,39,100017326,33339108.67,57729715.92,99999642,355,0,0,0,0,168,136,0.049991337,0.03999307,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,17687,0,17687,17687,99999639,0,99999639,99999639,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.32608696,61,184,12,15/02/2018 11:00:12,100016868,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459585117,0.089984821,12502108.5,35354346.57,99999651,1,100016867,25004216.75,49996958.12,99999653,48,100016865,33338955,57729857.63,99999652,336,0,0,0,0,168,136,0.049991567,0.039993254,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,17216,0,17216,17216,99999651,0,99999651,99999651,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.33152174,62,184,12,15/02/2018 11:00:12,100015922,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459608381,0.089985673,12501990.25,35354359.55,99999565,1,100015921,25003980.25,49997058.39,99999567,49,100015919,33338639.67,57730056.18,99999566,348,0,0,0,0,168,136,0.04999204,0.039993632,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,16356,0,16356,16356,99999565,0,99999565,99999565,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.33695652,63,184,12,15/02/2018 11:00:12,100015477,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459619325,0.089986073,12501934.63,35354381.6,99999564,1,100015476,25003869,49997131.86,99999566,39,100015474,33338491.33,57730183.74,99999565,314,0,0,0,0,168,136,0.049992263,0.03999381,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,15912,0,15912,15912,99999564,0,99999564,99999564,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.3423913,64,184,12,15/02/2018 11:00:12,100016421,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.45959611,0.089985224,12502052.63,35354334.77,99999566,2,100016419,25004104.75,49996976.08,99999568,32,100016418,33338806,57729913.88,99999568,452,0,0,0,0,168,136,0.049991791,0.039993433,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,16853,0,16853,16853,99999566,0,99999566,99999566,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.34782609,65,184,12,15/02/2018 11:00:12,100015056,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459629678,0.089986452,12501882,35354369.3,99999481,1,100015055,25003763.75,49997146.67,99999483,17,100015053,33338351,57730233.37,99999482,383,0,0,0,0,168,136,0.049992473,0.039993979,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,15574,0,15574,15574,99999481,0,99999481,99999481,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.35326087,66,184,12,15/02/2018 11:00:12,100014312,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459647975,0.089987121,12501789,35354407.25,99999482,1,100014311,25003577.75,49997271.29,99999484,17,100014309,33338103,57730448.96,99999483,357,0,0,0,0,168,136,0.049992845,0.039994276,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,14829,0,14829,14829,99999482,0,99999482,99999482,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.35869565,67,184,12,15/02/2018 11:00:12,100013831,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459659805,0.089987554,12501728.88,35354431.92,99999483,1,100013830,25003457.5,49997352.09,99999485,67,100013828,33337942.67,57730588.65,99999484,368,0,0,0,0,168,136,0.049993086,0.039994468,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,14347,0,14347,14347,99999483,0,99999483,99999483,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.36413043,68,184,12,15/02/2018 11:00:12,100013378,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459670945,0.089987961,12501672.25,35354449.13,99999469,2,100013376,25003344,49997418.4,99999471,51,100013375,33337791.67,57730708.14,99999471,369,0,0,0,0,168,136,0.049993312,0.03999465,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,13907,0,13907,13907,99999469,0,99999469,99999469,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.36956522,69,184,12,15/02/2018 11:00:12,100012923,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459682135,0.089988371,12501615.38,35354443.4,99999398,2,100012921,25003230.25,49997446.87,99999400,65,100012920,33337640,57730777.97,99999400,372,0,0,0,0,168,136,0.049993539,0.039994832,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,13523,0,13523,13523,99999398,0,99999398,99999398,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.375,70,184,12,15/02/2018 11:00:12,100012482,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459692981,0.089988768,12501560.25,35354465.25,99999397,1,100012481,25003120.25,49997519.51,99999399,104,100012479,33337493,57730903.52,99999398,426,0,0,0,0,168,136,0.04999376,0.039995008,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,13084,0,13084,13084,99999397,0,99999397,99999397,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.38043478,71,184,12,15/02/2018 11:00:12,100012016,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459704442,0.089989187,12501502,35354486.34,99999391,2,100012014,25003003.5,49997593.32,99999393,88,100012012,33337337.33,57731033.98,99999393,397,0,0,0,0,168,136,0.049993993,0.039995194,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,12623,0,12623,12623,99999391,0,99999391,99999391,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.38586957,72,184,12,15/02/2018 11:00:12,100011547,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459715977,0.089989609,12501443.38,35354486.98,99999334,2,100011545,25002886.25,49997633.47,99999336,49,100011543,33337181,57731119.98,99999336,379,0,0,0,0,168,136,0.049994227,0.039995382,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,12211,0,12211,12211,99999334,0,99999334,99999334,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.39130435,73,184,12,15/02/2018 11:00:12,100011245,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459723404,0.089989881,12501405.63,35354559.19,99999475,2,100011243,25002810.75,49997777.78,99999477,39,100011242,33337080.67,57731328.97,99999477,336,0,0,0,0,168,136,0.049994378,0.039995503,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,11768,0,11768,11768,99999475,0,99999475,99999475,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.39673913,74,184,12,15/02/2018 11:00:12,100010800,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459734349,0.089990281,12501350,35354573.57,99999455,2,100010798,25002699.5,49997838.59,99999457,87,100010797,33336932.33,57731440.08,99999457,424,0,0,0,0,168,136,0.049994601,0.039995681,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,11343,0,11343,11343,99999455,0,99999455,99999455,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.40217391,75,184,12,15/02/2018 11:00:12,100010299,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459746671,0.089990732,12501287.38,35354577.04,99999401,1,100010298,25002574.5,49997885.9,99999403,80,100010296,33336765.33,57731537.06,99999402,371,0,0,0,0,168,136,0.049994851,0.039995881,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,10897,0,10897,10897,99999401,0,99999401,99999401,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.4076087,76,184,12,15/02/2018 11:00:12,100009821,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459758427,0.089991162,12501227.63,35354600.36,99999399,2,100009819,25002454.75,49997964.38,99999401,24,100009818,33336606,57731674.16,99999401,351,0,0,0,0,168,136,0.04999509,0.039996072,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,10420,0,10420,10420,99999399,0,99999399,99999399,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.41304348,77,184,12,15/02/2018 11:00:12,100009363,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459769692,0.089991574,12501170.38,35354591.96,99999321,2,100009361,25002340.25,49997988.7,99999323,64,100009360,33336453.33,57731738.81,99999323,365,0,0,0,0,168,136,0.049995319,0.039996255,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,10040,0,10040,10040,99999321,0,99999321,99999321,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.41847826,78,184,12,15/02/2018 11:00:12,100008889,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.45978135,0.089992001,12501111.13,35354615.08,99999319,2,100008886,25002221.5,49998066.52,99999321,58,100008885,33336295,57731875.05,99999322,349,0,0,0,0,168,136,0.049995556,0.039996445,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,9567,0,9567,9567,99999319,0,99999319,99999319,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.42391304,79,184,12,15/02/2018 11:00:12,100007905,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459805552,0.089992886,12500988.13,35354610.2,99999184,1,100007904,25001976,49998140.15,99999186,54,100007902,33335967.33,57732040.14,99999185,340,0,0,0,0,168,136,0.049996048,0.039996838,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,8720,0,8720,8720,99999184,0,99999184,99999184,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.42934783,80,184,12,15/02/2018 11:00:12,100008405,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459793254,0.089992436,12501050.63,35354597.49,99999215,2,100008403,25002100.75,49998077.67,99999217,50,100008402,33336134,57731923.53,99999217,355,0,0,0,0,168,136,0.049995798,0.039996638,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,9188,0,9188,9188,99999215,0,99999215,99999215,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.43478261,81,184,12,15/02/2018 11:00:12,100007449,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459816768,0.089993296,12500931.13,35354622.31,99999157,1,100007448,25001862,49998197.47,99999158,46,100007445,33335815,57732148.66,99999158,357,0,0,0,0,168,136,0.049996276,0.039997021,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,8291,0,8291,8291,99999157,0,99999157,99999157,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.44021739,82,184,12,15/02/2018 11:00:12,100006956,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459828894,0.08999374,12500869.5,35354630.63,99999116,1,100006955,25001738.75,49998252.95,99999118,54,100006952,33335650.67,57732255.46,99999117,348,0,0,0,0,168,136,0.049996522,0.039997218,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,7839,0,7839,7839,99999116,0,99999116,99999116,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.44565217,83,184,12,15/02/2018 11:00:12,100006524,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.45983952,0.089994129,12500815.5,35354651.63,99999114,1,100006522,25001630.5,49998323.11,99999115,46,100006521,33335507,57732379,99999116,340,0,0,0,0,168,136,0.049996738,0.039997391,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,7408,0,7408,7408,99999114,0,99999114,99999114,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.45108696,84,184,12,15/02/2018 11:00:12,100006447,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459841414,0.089994198,12500805.88,35354777.54,99999416,2,100006444,25001611,49998538.09,99999418,58,100006444,33335481.33,57732663.62,99999419,351,0,0,0,0,168,136,0.049996777,0.039997421,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,7028,0,7028,7028,99999416,0,99999416,99999416,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.45652174,85,184,12,15/02/2018 11:00:12,100006005,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459852286,0.089994596,12500750.63,35354801.47,99999420,2,100006003,25001500.75,49998614.25,99999422,48,100006002,33335334,57732793.8,99999422,346,0,0,0,0,168,136,0.049996998,0.039997598,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,6583,0,6583,6583,99999420,0,99999420,99999420,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.46195652,86,184,12,15/02/2018 11:00:12,100005099,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459874571,0.089995411,12500637.38,35354820.95,99999355,1,100005098,25001274.5,49998721.73,99999357,80,100005097,33335032.33,57732997.88,99999356,362,0,0,0,0,168,136,0.049997451,0.039997961,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,5743,0,5743,5743,99999355,0,99999355,99999355,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.4673913,87,184,12,15/02/2018 11:00:12,100005567,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459863059,0.08999499,12500695.88,35354797.73,99999356,2,100005565,25001391.25,49998644.57,99999358,24,100005564,33335188,57732864.81,99999358,323,0,0,0,0,168,136,0.049997217,0.039997773,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,6209,0,6209,6209,99999356,0,99999356,99999356,DoS attacks-Slowloris
DoS attacks-Slowloris,80,6,12.47282609,88,184,12,15/02/2018 11:00:12,100004614,5,4,246,0,230,0,49.2,101.1493945,0,0,0,0,2.459886501,0.089995848,12500576.75,35354808.27,99999263,2,100004612,25001153,49998741.38,99999265,53,100004612,33334870.67,57733059.07,99999265,366,0,0,0,0,168,136,0.049997693,0.039998155,0,230,24.6,72.24679924,5219.6,0,0,0,1,0,0,0,0,0,27.33333333,49.2,0,0,0,0,0,0,0,5,246,4,0,26883,219,3,32,5349,0,5349,5349,99999263,0,99999263,99999263,DoS attacks-Slowloris
